Timestamp,PM2.5 (µg/m³)
6819,55.85
6820,50.79
6821,50.18
6822,41.01
6823,58.87
6824,71.31
6825,72.61
6826,68.43
6827,34.92
6828,41.92
6829,28.93
6830,15.94
6831,27.66
6832,32.0
6833,42.81
6834,46.71
6835,58.31
6836,53.89
6837,62.45
6838,51.84
6839,40.83
6840,31.37
6841,28.47
6842,44.93
6843,72.13
6844,43.01
6845,56.2
6846,46.34
6847,23.26
6848,37.36
6849,54.41
6850,52.77
6851,58.32
6852,58.3
6853,54.99
6854,48.56
6855,33.08
6856,21.5
6857,9.92
6858,25.22
6859,43.67
6860,59.2
6861,67.06
6862,48.44
6863,60.08
6864,63.44
6865,75.34
6866,57.1
6867,48.89
6868,43.11
6869,71.06
6870,71.64
6871,68.55
6872,71.35
6873,79.59
6874,76.35
6875,68.67
6876,62.57
6877,58.99
6878,50.55
6879,31.49
6880,28.312
6881,25.135
6882,21.958
6883,18.78
6884,58.37
6885,72.88
6886,82.48
6887,70.68
6888,76.03
6889,94.19
6890,97.52
6891,101.63
6892,93.04
6893,85.95
6894,84.29
6895,88.19
6896,89.52
6897,98.84
6898,102.35
6899,80.87
6900,54.81
6901,58.22
6902,28.93
6903,36.1
6904,42.77
6905,53.6
6906,52.69
6907,62.06
6908,58.52
6909,70.16
6910,93.51
6911,100.74
6912,92.31
6913,98.9
6914,101.36
6915,102.49
6916,109.06
6917,107.35
6918,104.66
6919,97.3
6920,95.92
6921,91.75
6922,100.39
6923,57.83
6924,100.75
6925,95.24
6926,73.04
6927,60.94
6928,46.06
6929,34.9
6930,49.39
6931,86.52
6932,111.63
6933,145.07
6934,135.82
6935,136.52
6936,128.32
6937,152.42
6938,193.7
6939,142.34
6940,132.08
6941,140.26
6942,155.21
6943,132.76
6944,120.15
6945,104.42
6946,92.54
6947,86.86
6948,75.18
6949,63.95
6950,62.63
6951,51.4
6952,41.92
6953,48.36
6954,65.15
6955,80.19
6956,85.41
6957,96.46
6958,171.85
6959,139.62
6960,133.52
6961,136.38
6962,149.16
6963,157.85
6964,173.75
6965,172.34
6966,139.82
6967,124.69
6968,95.11
6969,97.98
6970,80.22
6971,64.57
6972,59.63
6973,69.43
6974,69.48
6975,51.2
6976,33.52
6977,37.81
6978,60.27
6979,136.33
6980,186.38
6981,131.56
6982,121.43
6983,116.02
6984,133.83
6985,102.91
6986,62.82
6987,49.04
6988,61.57
6989,72.25
6990,97.38
6991,81.61
6992,59.21
6993,89.2
6994,74.04
6995,67.18
6996,71.0
6997,43.39
6998,44.85
6999,41.13
7000,32.83
7001,53.98
7002,101.48
7003,110.99
7004,131.4
7005,106.18
7006,99.38
7007,109.35
7008,110.53
7009,109.98
7010,88.88
7011,111.63
7012,108.43
7013,107.69
7014,85.12
7015,64.01
7016,62.43
7017,69.61
7018,58.75
7019,66.12
7020,64.97
7021,71.88
7022,46.7
7023,54.66
7024,64.15
7025,72.0
7026,87.32
7027,108.81
7028,99.98
7029,119.05
7030,132.08
7031,152.41
7032,152.88
7033,119.2
7034,99.68
7035,96.15
7036,99.95
7037,123.57
7038,133.77
7039,148.83
7040,142.75
7041,96.86
7042,88.85
7043,79.21
7044,60.6
7045,54.92
7046,49.03
7047,42.18
7048,43.28
7049,43.31
7050,80.22
7051,96.36
7052,106.6
7053,146.23
7054,162.06
7055,149.4
7056,112.3
7057,127.75
7058,137.88
7059,139.73
7060,119.47
7061,113.4
7062,127.46
7063,111.12
7064,120.4
7065,101.85
7066,127.61
7067,98.14
7068,74.38
7069,84.99
7070,258.18
7071,127.07
7072,57.5
7073,59.31
7074,76.66
7075,106.96
7076,113.75
7077,135.65
7078,106.7
7079,105.8
7080,113.67
7081,157.65
7082,121.79
7083,117.66
7084,113.53
7085,109.4
7086,105.27
7087,101.14
7088,97.01
7089,95.0
7090,108.54
7091,116.3
7092,102.43
7093,98.95
7094,84.9
7095,85.46
7096,86.49
7097,90.56
7098,85.93
7099,96.39
7100,118.6
7101,120.32
7102,149.47
7103,207.89
7104,186.07
7105,173.74
7106,182.02
7107,171.47
7108,126.08
7109,285.28
7110,215.25
7111,121.61
7112,130.83
7113,154.84
7114,181.1
7115,187.58
7116,138.54
7117,106.11
7118,53.48
7119,75.38
7120,64.58
7121,61.67
7122,72.0
7123,107.03
7124,157.23
7125,223.67
7126,353.34
7127,450.51
7128,407.83
7129,330.68
7130,244.3
7131,198.03
7132,141.09
7133,144.86
7134,158.19
7135,125.69
7136,96.76
7137,118.93
7138,114.28
7139,96.86
7140,87.3
7141,80.04
7142,65.84
7143,50.89
7144,48.83
7145,55.82
7146,48.33
7147,87.54
7148,120.88
7149,172.14
7150,178.11
7151,138.36
7152,118.66
7153,122.19
7154,129.0
7155,136.69
7156,138.74
7157,122.25
7158,114.88
7159,108.87
7160,104.85
7161,108.36
7162,84.9
7163,81.79
7164,111.24
7165,138.46
7166,121.44
7167,106.82
7168,81.26
7169,68.76
7170,119.5
7171,132.94
7172,143.25
7173,156.07
7174,178.91
7175,190.85
7176,171.63
7177,205.03
7178,220.56
7179,220.83
7180,241.5
7181,248.87
7182,246.74
7183,226.41
7184,199.79
7185,205.53
7186,179.98
7187,148.22
7188,147.43
7189,144.29
7190,125.56
7191,98.25
7192,71.41
7193,79.01
7194,105.98
7195,133.21
7196,155.14
7197,175.59
7198,166.61
7199,163.23
7200,164.1
7201,191.24
7202,183.55
7203,184.21
7204,177.97
7205,187.45
7206,204.69
7207,199.02
7208,190.93
7209,177.1
7210,145.54
7211,117.37
7212,133.49
7213,178.32
7214,170.88
7215,176.34
7216,171.28
7217,208.06
7218,214.97
7219,196.33
7220,208.86
7221,212.59
7222,213.03
7223,232.72
7224,236.5
7225,248.76
7226,232.78
7227,220.75
7228,262.18
7229,265.5
7230,267.94
7231,235.65
7232,212.14
7233,209.12
7234,187.31
7235,185.73
7236,217.46
7237,161.2
7238,127.01
7239,109.4
7240,115.92
7241,124.35
7242,143.28
7243,156.01
7244,197.47
7245,198.91
7246,205.87
7247,187.93
7248,197.19
7249,236.86
7250,238.07
7251,165.63
7252,161.91
7253,168.24
7254,172.25
7255,155.12
7256,125.39
7257,108.66
7258,111.2
7259,108.19
7260,92.76
7261,136.1
7262,150.7
7263,151.46
7264,168.97
7265,193.15
7266,197.87
7267,204.74
7268,260.15
7269,257.53
7270,243.91
7271,247.64
7272,237.1
7273,250.41
7274,246.6
7275,245.1
7276,201.75
7277,201.57
7278,197.38
7279,164.87
7280,144.67
7281,133.25
7282,141.33
7283,139.22
7284,132.93
7285,181.04
7286,226.49
7287,233.86
7288,229.65
7289,216.25
7290,225.72
7291,283.18
7292,291.56
7293,288.08
7294,307.38
7295,311.84
7296,309.43
7297,293.85
7298,307.61
7299,329.08
7300,299.97
7301,291.71
7302,317.07
7303,271.3
7304,220.26
7305,217.0
7306,302.76
7307,266.05
7308,218.28
7309,198.26
7310,119.69
7311,90.21
7312,133.39
7313,130.71
7314,124.7
7315,112.54
7316,143.24
7317,206.75
7318,251.09
7319,260.37
7320,245.54
7321,221.85
7322,268.62
7323,289.18
7324,283.72
7325,204.58
7326,135.78
7327,102.22
7328,103.13
7329,107.88
7330,113.55
7331,168.7
7332,172.44
7333,168.28
7334,180.51
7335,159.4
7336,150.64
7337,173.08
7338,224.76
7339,260.9
7340,285.77
7341,274.5
7342,282.43
7343,273.04
7344,267.09
7345,308.24
7346,349.21
7347,437.3
7348,429.84
7349,424.08
7350,427.31
7351,407.49
7352,412.02
7353,486.9
7354,413.99
7355,388.12
7356,406.34
7357,349.58
7358,218.27
7359,224.58
7360,251.59
7361,287.97
7362,264.43
7363,273.83
7364,316.87
7365,364.96
7366,337.96
7367,323.71
7368,306.3
7369,346.24
7370,326.08
7371,304.02
7372,327.68
7373,390.82
7374,386.41
7375,340.14
7376,324.02
7377,352.52
7378,343.58
7379,297.25
7380,268.43
7381,242.93
7382,223.37
7383,264.94
7384,305.76
7385,263.9
7386,274.67
7387,295.66
7388,259.86
7389,220.33
7390,209.38
7391,188.1
7392,164.55
7393,187.99
7394,170.82
7395,164.82
7396,153.87
7397,172.53
7398,177.62
7399,182.88
7400,171.85
7401,156.2
7402,193.37
7403,199.73
7404,186.73
7405,166.7
7406,159.46
7407,179.19
7408,170.07
7409,168.5
7410,171.51
7411,202.47
7412,195.05
7413,182.33
7414,163.04
7415,155.11
7416,142.19
7417,139.62
7418,140.19
7419,167.15
7420,185.3
7421,163.97
7422,166.11
7423,163.55
7424,152.33
7425,138.55
7426,126.18
7427,124.77
7428,126.355
7429,127.94
7430,131.16
7431,123.86
7432,113.89
7433,123.29
7434,140.19
7435,151.67
7436,157.22
7437,185.99
7438,193.26
7439,185.78
7440,182.37
7441,192.43
7442,207.36
7443,196.77
7444,184.99
7445,226.17
7446,215.99
7447,186.55
7448,185.45
7449,170.06
7450,124.47
7451,136.03
7452,114.51
7453,93.19
7454,91.72
7455,69.24
7456,50.61
7457,79.2
7458,102.23
7459,127.36
7460,157.76
7461,172.66
7462,209.68
7463,215.06
7464,252.5
7465,247.41
7466,241.89
7467,234.2
7468,267.27
7469,303.27
7470,271.08
7471,231.72
7472,195.09
7473,188.64
7474,172.56
7475,278.12
7476,217.17
7477,208.76
7478,238.37
7479,178.26
7480,172.27
7481,156.7
7482,164.54
7483,242.85
7484,231.66
7485,183.59
7486,62.98
7487,33.37
7488,50.6
7489,58.66
7490,63.34
7491,69.07
7492,64.54
7493,81.49
7494,108.53
7495,104.04
7496,108.06
7497,51.81
7498,61.02
7499,66.03
7500,67.45
7501,75.29
7502,80.84
7503,57.95
7504,33.45
7505,67.08
7506,102.6
7507,134.79
7508,145.88
7509,124.99
7510,113.5
7511,137.09
7512,160.87
7513,174.97
7514,211.91
7515,190.06
7516,153.78
7517,148.55
7518,173.23
7519,172.87
7520,117.02
7521,66.91
7522,80.84
7523,80.69
7524,80.52
7525,75.81
7526,70.38
7527,50.87
7528,39.98
7529,65.54
7530,64.38
7531,77.87
7532,101.34
7533,185.36
7534,262.67
7535,306.92
7536,311.1
7537,299.15
7538,312.41
7539,309.12
7540,395.02
7541,402.33
7542,400.65
7543,423.73
7544,417.99
7545,374.11
7546,335.8
7547,215.69
7548,122.17
7549,103.7
7550,80.49
7551,58.19
7552,54.11
7553,56.13
7554,65.13
7555,84.47
7556,88.25
7557,86.94
7558,79.02
7559,141.82
7560,230.76
7561,287.61
7562,312.92
7563,249.36
7564,215.25
7565,236.94
7566,270.55
7567,219.5
7568,165.53
7569,138.14
7570,134.9
7571,95.98
7572,104.32
7573,90.4
7574,74.71
7575,62.11
7576,60.12
7577,76.2
7578,89.15
7579,102.54
7580,93.74
7581,106.62
7582,104.23
7583,105.99
7584,149.62
7585,137.19
7586,144.31
7587,156.94
7588,167.88
7589,185.17
7590,173.86
7591,150.05
7592,138.92
7593,147.45
7594,148.69
7595,120.53
7596,113.54
7597,119.79
7598,98.76
7599,72.23
7600,83.66
7601,96.23
7602,99.53
7603,110.17
7604,131.2
7605,129.49
7606,159.12
7607,146.81
7608,142.88
7609,137.84
7610,141.99
7611,124.99
7612,99.88
7613,123.71
7614,129.05
7615,131.24
7616,112.94
7617,88.7
7618,87.58
7619,87.64
7620,72.76
7621,77.46
7622,80.24
7623,68.61
7624,71.05
7625,72.32
7626,88.01
7627,125.81
7628,157.49
7629,103.66
7630,88.67
7631,91.44
7632,99.91
7633,99.3
7634,107.4
7635,100.86
7636,94.93
7637,79.67
7638,70.16
7639,74.36
7640,104.84
7641,116.52
7642,104.56
7643,94.44
7644,87.2
7645,64.83
7646,48.75
7647,43.81
7648,48.29
7649,55.46
7650,62.47
7651,90.63
7652,130.66
7653,131.89
7654,149.86
7655,134.59
7656,124.12
7657,111.37
7658,118.36
7659,138.76
7660,125.84
7661,144.78
7662,153.61
7663,143.76
7664,135.83
7665,162.17
7666,144.41
7667,108.09
7668,60.3
7669,40.79
7670,18.51
7671,27.86
7672,24.84
7673,41.47
7674,61.09
7675,84.41
7676,95.41
7677,107.28
7678,122.71
7679,111.53
7680,152.49
7681,165.66
7682,181.87
7683,189.67
7684,187.52
7685,151.76
7686,149.37
7687,150.3
7688,147.05
7689,145.2
7690,129.94
7691,97.5
7692,56.6
7693,55.15
7694,48.54
7695,47.08
7696,51.77
7697,69.78
7698,69.32
7699,81.95
7700,90.18
7701,104.88
7702,98.4
7703,95.31
7704,108.83
7705,132.39
7706,126.33
7707,138.68
7708,178.57
7709,190.99
7710,200.25
7711,183.49
7712,169.18
7713,181.9
7714,158.5
7715,118.99
7716,119.21
7717,94.64
7718,62.08
7719,35.69
7720,37.98
7721,47.49
7722,63.15
7723,82.43
7724,124.53
7725,150.18
7726,148.18
7727,179.2
7728,179.43
7729,189.0
7730,193.22
7731,170.78
7732,160.2
7733,124.04
7734,119.24
7735,118.12
7736,124.88
7737,111.15
7738,89.45
7739,104.83
7740,82.64
7741,59.65
7742,44.74
7743,55.7
7744,45.88
7745,59.13
7746,68.63
7747,105.17
7748,137.48
7749,175.88
7750,188.42
7751,227.34
7752,262.65
7753,226.33
7754,213.78
7755,190.6
7756,189.71
7757,225.4
7758,203.04
7759,172.1
7760,138.45
7761,134.38
7762,146.3
7763,155.54
7764,123.93
7765,132.07
7766,107.38
7767,77.31
7768,65.72
7769,78.3
7770,82.71
7771,106.25
7772,129.54
7773,160.96
7774,164.2
7775,163.09
7776,158.06
7777,146.62
7778,157.36
7779,142.72
7780,124.4
7781,142.03
7782,165.75
7783,156.83
7784,152.36
7785,150.52
7786,163.74
7787,153.97
7788,120.45
7789,79.6
7790,98.29
7791,71.15
7792,63.74
7793,72.72
7794,75.7
7795,82.39
7796,128.95
7797,144.57
7798,140.68
7799,122.41
7800,109.4
7801,113.63
7802,122.96
7803,114.54
7804,113.92
7805,126.11
7806,132.25
7807,112.57
7808,108.64
7809,107.52
7810,108.21
7811,89.59
7812,74.2
7813,57.62
7814,56.61
7815,40.15
7816,35.57
7817,44.94
7818,67.47
7819,93.95
7820,97.23
7821,86.64
7822,74.05
7823,93.85
7824,96.85
7825,77.3
7826,84.45
7827,91.91
7828,81.15
7829,67.71
7830,103.35
7831,98.04
7832,84.52
7833,74.25
7834,97.92
7835,101.3
7836,89.63
7837,46.66
7838,57.66
7839,44.98
7840,43.99
7841,48.2
7842,52.79
7843,60.89
7844,61.18
7845,71.59
7846,65.1
7847,69.71
7848,64.74
7849,61.08
7850,57.48
7851,79.91
7852,71.19
7853,67.46
7854,73.61
7855,64.28
7856,69.53
7857,97.22
7858,105.58
7859,106.03
7860,92.81
7861,82.01
7862,69.38
7863,50.47
7864,53.65
7865,62.82
7866,61.24
7867,74.19
7868,120.3
7869,143.66
7870,171.95
7871,154.8
7872,143.98
7873,144.73
7874,148.68
7875,182.33
7876,186.69
7877,201.05
7878,212.17
7879,194.77
7880,166.54
7881,114.81
7882,88.71
7883,71.78
7884,67.17
7885,60.78
7886,82.44
7887,77.16
7888,69.85
7889,93.11
7890,104.14
7891,124.97
7892,167.34
7893,170.05
7894,166.08
7895,200.22
7896,215.15
7897,212.1
7898,212.08
7899,179.04
7900,128.24
7901,147.29
7902,148.17
7903,136.96
7904,122.25
7905,127.28
7906,138.07
7907,132.81
7908,139.63
7909,130.25
7910,165.58
7911,136.07
7912,107.83
7913,112.52
7914,111.51
7915,132.38
7916,160.79
7917,177.7
7918,226.4
7919,223.74
7920,216.66
7921,224.73
7922,212.22
7923,196.52
7924,186.73
7925,201.78
7926,170.87
7927,123.17
7928,124.21
7929,126.46
7930,149.19
7931,114.73
7932,107.98
7933,119.18
7934,129.44
7935,113.57
7936,80.04
7937,78.25
7938,98.0
7939,116.39
7940,145.13
7941,156.22
7942,154.39
7943,153.09
7944,139.11
7945,140.81
7946,197.37
7947,236.25
7948,289.69
7949,264.33
7950,222.38
7951,171.55
7952,159.42
7953,158.27
7954,149.83
7955,125.02
7956,126.81
7957,132.16
7958,108.73
7959,107.93
7960,103.88
7961,118.42
7962,146.62
7963,139.74
7964,168.09
7965,195.47
7966,212.51
7967,214.4
7968,250.74
7969,241.95
7970,238.24
7971,247.79
7972,279.32
7973,287.94
7974,256.75
7975,237.98
7976,224.13
7977,272.9
7978,281.88
7979,226.96
7980,168.78
7981,139.04
7982,124.48
7983,116.19
7984,106.89
7985,101.68
7986,120.26
7987,148.58
7988,171.16
7989,223.25
7990,229.6
7991,227.53
7992,231.59
7993,240.83
7994,223.52
7995,202.94
7996,194.05
7997,167.53
7998,180.25
7999,160.44
8000,149.27
8001,149.91
8002,159.9
8003,147.74
8004,154.46
8005,151.06
8006,133.95
8007,88.72
8008,79.96
8009,90.01
8010,95.76
8011,129.02
8012,156.95
8013,172.82
8014,200.88
8015,216.82
8016,226.26
8017,214.31
8018,196.18
8019,195.6
8020,182.34
8021,157.51
8022,182.02
8023,170.19
8024,177.21
8025,177.86
8026,195.39
8027,168.92
8028,150.48
8029,136.14
8030,134.45
8031,101.38
8032,87.52
8033,103.88
8034,110.7
8035,122.47
8036,119.33
8037,183.03
8038,203.75
8039,207.88
8040,210.93
8041,201.59
8042,194.9
8043,209.3
8044,243.47
8045,220.07
8046,220.15
8047,165.23
8048,130.46
8049,130.29
8050,133.15
8051,118.46
8052,100.76
8053,96.93
8054,108.6
8055,91.19
8056,80.72
8057,87.12
8058,121.78
8059,148.48
8060,157.63
8061,171.38
8062,176.1
8063,192.21
8064,200.19
8065,173.8
8066,171.19
8067,183.25
8068,177.75
8069,197.01
8070,224.07
8071,227.03
8072,210.21
8073,164.57
8074,136.65
8075,134.31
8076,97.6
8077,89.71
8078,141.34
8079,151.01
8080,150.8
8081,140.57
8082,175.37
8083,208.89
8084,243.48
8085,207.32
8086,251.13
8087,252.57
8088,256.67
8089,247.12
8090,280.77
8091,293.24
8092,253.75
8093,233.42
8094,228.86
8095,192.59
8096,177.47
8097,202.65
8098,228.8
8099,202.91
8100,178.44
8101,173.83
8102,161.74
8103,138.67
8104,137.57
8105,128.62
8106,141.86
8107,177.92
8108,206.49
8109,200.94
8110,192.22
8111,180.71
8112,218.41
8113,220.79
8114,202.06
8115,192.63
8116,169.01
8117,169.62
8118,192.76
8119,176.49
8120,158.45
8121,154.05
8122,155.52
8123,126.35
8124,114.73
8125,114.41
8126,101.95
8127,114.78
8128,89.85
8129,81.79
8130,121.61
8131,156.68
8132,172.06
8133,171.94
8134,183.94
8135,186.31
8136,171.64
8137,172.32
8138,192.04
8139,204.36
8140,185.45
8141,188.47
8142,203.76
8143,186.2
8144,165.97
8145,153.04
8146,151.94
8147,149.27
8148,137.41
8149,128.91
8150,140.82
8151,133.28
8152,140.6
8153,134.6
8154,145.15
8155,141.9
8156,134.92
8157,120.75
8158,110.83
8159,100.07
8160,104.73
8161,136.76
8162,122.74
8163,116.63
8164,95.74
8165,99.69
8166,122.58
8167,121.94
8168,115.63
8169,121.89
8170,123.62
8171,112.03
8172,112.25
8173,97.1
8174,86.89
8175,71.14
8176,63.32
8177,78.85
8178,96.03
8179,107.22
8180,112.56
8181,105.23
8182,99.7
8183,103.03
8184,110.82
8185,111.11
8186,104.8
8187,102.33
8188,106.53
8189,78.43
8190,86.5
8191,80.2
8192,85.72
8193,95.49
8194,108.9
8195,120.25
8196,115.89
8197,91.7
8198,79.93
8199,51.36
8200,73.79
8201,98.83
8202,108.33
8203,119.18
8204,165.99
8205,162.6
8206,164.0
8207,188.53
8208,190.53
8209,213.27
8210,179.32
8211,165.56
8212,136.7
8213,126.96
8214,139.89
8215,130.48
8216,104.63
8217,99.8
8218,116.66
8219,122.13
8220,104.49
8221,87.53
8222,75.45
8223,52.82
8224,47.3
8225,54.39
8226,97.23
8227,156.03
8228,184.11
8229,169.54
8230,192.71
8231,185.34
8232,191.94
8233,251.89
8234,240.62
8235,232.44
8236,195.91
8237,152.68
8238,167.69
8239,166.23
8240,159.0
8241,167.71
8242,179.17
8243,139.43
8244,96.75
8245,103.05
8246,133.83
8247,74.17
8248,64.81
8249,66.15
8250,86.07
8251,104.13
8252,138.96
8253,183.96
8254,190.49
8255,237.22
8256,185.21
8257,154.68
8258,133.87
8259,136.01
8260,129.52
8261,101.51
8262,124.71
8263,99.65
8264,114.83
8265,143.47
8266,186.4
8267,125.75
8268,117.69
8269,90.83
8270,21.09
8271,28.0
8272,33.27
8273,40.29
8274,55.12
8275,56.2
8276,87.78
8277,90.32
8278,101.52
8279,108.99
8280,102.83
8281,86.72
8282,62.07
8283,64.4
8284,70.11
8285,97.85
8286,91.86
8287,73.77
8288,66.32
8289,72.19
8290,81.37
8291,86.55
8292,88.97
8293,79.92
8294,55.83
8295,24.44
8296,12.69
8297,39.0
8298,51.57
8299,79.17
8300,114.27
8301,108.46
8302,112.72
8303,103.97
8304,106.62
8305,114.37
8306,101.98
8307,93.88
8308,62.89
8309,72.69
8310,88.56
8311,84.17
8312,77.93
8313,79.01
8314,79.16
8315,54.22
8316,61.71
8317,52.74
8318,65.82
8319,35.6
8320,23.5
8321,31.15
8322,47.52
8323,53.18
8324,50.62
8325,51.77
8326,46.51
8327,53.99
8328,83.82
8329,78.69
8330,66.27
8331,69.23
8332,69.35
8333,75.76
8334,83.73
8335,71.17
8336,65.39
8337,55.09
8338,53.05
8339,43.44
8340,29.47
8341,33.83
8342,29.65
8343,17.95
8344,28.98
8345,35.5
8346,56.67
8347,81.92
8348,97.4
8349,118.33
8350,78.11
8351,118.77
8352,134.1
8353,106.08
8354,74.36
8355,67.16
8356,54.29
8357,41.58
8358,60.89
8359,65.05
8360,66.31
8361,65.98
8362,73.19
8363,61.93
8364,49.39
8365,44.97
8366,50.03
8367,35.29
8368,33.94
8369,36.96
8370,42.91
8371,54.29
8372,91.33
8373,98.53
8374,97.04
8375,105.46
8376,114.76
8377,92.22
8378,87.51
8379,87.67
8380,75.86
8381,71.44
8382,70.0
8383,73.04
8384,79.26
8385,87.93
8386,79.12
8387,74.21
8388,69.13
8389,60.06
8390,65.7
8391,38.91
8392,40.39
8393,54.46
8394,44.35
8395,67.58
8396,96.12
8397,126.72
8398,163.09
8399,181.32
8400,185.52
8401,157.33
8402,169.67
8403,168.15
8404,111.94
8405,88.24
8406,103.98
8407,101.13
8408,104.95
8409,103.08
8410,86.42
8411,75.25
8412,61.18
8413,59.87
8414,67.1
8415,61.97
8416,50.79
8417,54.86
8418,61.56
8419,105.28
8420,154.08
8421,192.34
8422,200.05
8423,189.64
8424,146.06
8425,214.15
8426,259.15
8427,206.96
8428,161.27
8429,133.72
8430,150.61
8431,164.78
8432,174.37
8433,129.36
8434,123.77
8435,132.88
8436,137.13
8437,130.54
8438,127.75
8439,116.01
8440,107.77
8441,106.72
8442,121.01
8443,181.09
8444,261.06
8445,308.27
8446,384.4
8447,365.29
8448,341.22
8449,353.8
8450,358.92
8451,370.04
8452,274.65
8453,196.8
8454,190.68
8455,179.7
8456,169.56
8457,164.84
8458,164.65
8459,168.19
8460,174.67
8461,185.4
8462,222.99
8463,132.45
8464,121.24
8465,137.41
8466,164.85
8467,194.43
8468,214.73
8469,259.89
8470,329.86
8471,280.13
8472,224.74
8473,240.88
8474,256.7
8475,259.47
8476,208.62
8477,169.59
8478,173.83
8479,134.05
8480,118.62
8481,106.36
8482,108.55
8483,162.83
8484,183.58
8485,193.08
8486,124.21
8487,96.9
8488,92.17
8489,135.26
8490,133.81
8491,156.5
8492,180.35
8493,187.63
8494,185.55
8495,210.3
8496,187.28
8497,204.56
8498,158.12
8499,124.03
8500,93.6
8501,105.54
8502,138.08
8503,137.7
8504,132.41
8505,193.13
8506,255.91
8507,241.8
8508,173.11
8509,155.65
8510,196.71
8511,183.55
8512,174.45
8513,183.28
8514,204.05
8515,185.9
8516,208.05
8517,311.13
8518,279.57
8519,227.22
8520,188.25
8521,141.48
8522,101.0
8523,80.63
8524,96.13
8525,114.59
8526,103.99
8527,102.03
8528,110.04
8529,122.87
8530,131.01
8531,165.78
8532,176.39
8533,154.14
8534,142.36
8535,114.06
8536,161.73
8537,182.89
8538,184.51
8539,188.85
8540,227.49
8541,227.46
8542,230.87
8543,215.17
8544,200.1
8545,251.9
8546,241.81
8547,221.608
8548,201.407
8549,181.205
8550,161.003
8551,140.802
8552,120.6
8553,123.28
8554,181.52
8555,174.39
8556,185.3
8557,159.74
8558,187.41
8559,212.8
8560,159.33
8561,156.84
8562,223.08
8563,237.04
8564,197.27
8565,227.65
8566,312.89
8567,332.69
8568,322.85
8569,269.77
8570,251.75
8571,240.69
8572,208.99
8573,175.85
8574,145.69
8575,129.85
8576,116.44
8577,98.36
8578,93.08
8579,116.16
8580,114.22
8581,93.58
8582,90.65
8583,83.67
8584,71.24
8585,85.57
8586,91.1
8587,144.36
8588,166.3
8589,160.36
8590,148.01
8591,121.31
8592,124.23
8593,124.69
8594,113.06
8595,112.58
8596,114.09
8597,146.86
8598,148.42
8599,144.22
8600,139.85
8601,131.13
8602,143.08
8603,158.64
8604,163.22
8605,151.01
8606,138.0
8607,138.54
8608,160.02
8609,157.36
8610,156.04
8611,148.99
8612,148.49
8613,150.16
8614,157.49
8615,146.32
8616,169.73
8617,175.45
8618,132.05
8619,112.32
8620,111.89
8621,109.43
8622,135.91
8623,136.23
8624,106.06
8625,121.81
8626,163.15
8627,166.5
8628,194.39
8629,187.35
8630,152.3
8631,188.75
8632,155.39
8633,187.35
8634,172.06
8635,139.46
8636,118.73
8637,92.31
8638,87.68
8639,99.25
8640,105.62
8641,99.49
8642,101.76
8643,93.91
8644,99.57
8645,113.34
8646,118.6
8647,104.26
8648,90.31
8649,96.88
8650,118.54
8651,113.38
8652,104.5
8653,101.21
8654,111.83
8655,108.65
8656,113.96
8657,94.35
8658,157.34
8659,135.0
8660,159.11
8661,142.33
8662,128.06
8663,127.04
8664,107.07
8665,114.18
8666,115.64
8667,109.62
8668,96.33
8669,115.25
8670,132.56
8671,128.45
8672,128.95
8673,118.49
8674,115.12
8675,109.74
8676,82.43
8677,89.67
8678,82.57
8679,56.43
8680,73.52
8681,69.01
8682,74.07
8683,94.86
8684,154.47
8685,156.8
8686,153.77
8687,131.54
8688,118.03
8689,128.66
8690,141.29
8691,140.94
8692,136.64
8693,132.85
8694,118.3
8695,110.21
8696,107.58
8697,118.21
8698,99.74
8699,88.29
8700,73.64
8701,72.38
8702,74.02
8703,74.4
8704,133.49
8705,174.86
8706,205.5
8707,264.91
8708,273.31
8709,283.93
8710,279.12
8711,287.85
8712,280.06
8713,237.74
8714,208.86
8715,195.34
8716,198.26
8717,226.79
8718,218.21
8719,224.58
8720,205.8
8721,199.93
8722,196.2
8723,137.99
8724,109.27
8725,90.25
8726,118.11
8727,134.44
8728,161.96
8729,196.65
8730,232.79
8731,261.33
8732,290.28
8733,241.14
8734,254.08
8735,260.63
8736,224.16
8737,240.58
8738,233.45
8739,198.13
8740,178.14
8741,173.88
8742,183.25
8743,129.11
8744,91.36
8745,93.79
8746,103.56
8747,96.11
8748,95.91
8749,81.06
8750,107.95
8751,91.0
8752,92.85
8753,80.07
8754,60.63
8755,66.99
8756,76.61
8757,67.15
8758,61.31
8759,75.14
8760,86.812
8761,90.23
8762,64.558
8763,55.323
8764,70.452
8765,81.628
8766,90.92
8767,83.035
8768,73.538
8769,64.145
8770,80.058
8771,73.005
8772,67.552
8773,66.608
8774,68.055
8775,62.162
8776,44.17
8777,49.032
8778,70.025
8779,85.76
8780,102.532
8781,118.735
8782,167.18
8783,201.3
8784,205.982
8785,222.425
8786,209.982
8787,171.72
8788,140.675
8789,203.965
8790,191.508
8791,194.965
8792,188.58
8793,186.802
8794,191.735
8795,194.322
8796,187.098
8797,279.642
8798,274.403
8799,251.148
8800,245.835
8801,231.632
8802,211.95
8803,172.685
8804,162.29
8805,167.958
8806,171.818
8807,147.11
8808,159.485
8809,170.825
8810,222.565
8811,228.245
8812,209.08
8813,252.08
8814,287.465
8815,248.37
